Age_Group,Gender,Target_Exam,Attempt_Count,Performance_Category,Raw_Score_Text,Study_Hours_Category,Sleep_Hours_Category,Prep_Method,Stress_Level,Physical_Emotional_Symptoms,Stress_Primary_Source,Percentile_Score,Study_Hours_Num,Sleep_Hours_Num,Prep_Year,Prep_Month,Prep_Day,Prep_Weekday,Symptom_Count,Stress_Source_Count,Stress_Sleep_Ratio,High_Stress_Flag,Severe_Sleep_Deprived_Flag
-1.0372232979872629,0.36322481642486154,-0.7119561032706153,-0.7628935254332357,0.8696488167747919,-0.5208322035607116,0.21738662300219494,-0.9694584179118516,-1.9136933792884567,0.7149435247936788,-1.0231440334332378,0.03987030263564135,1.7812127283516,1.1318291085791676,-0.29799956801562755,0.0,0.0,-0.9851050008498461,-1.2674635609464269,2.4368859588918395,2.2768338288945396,0.5578294415128091,1.4057704208690962,0.7113537069458077
0.39145893064533066,0.36322481642486154,-1.28243375012207,1.2135145715440587,-0.028748721215695626,0.6413246233776844,-0.8080219760647624,0.9694584179118516,-0.5735719652209099,0.7149435247936788,-1.3232742867137417,-0.9247337933879423,0.08580040022845828,-0.059928376386863325,-1.237073836972437,0.0,0.0,-0.9851050008498461,-1.2674635609464269,0.35763172775545765,0.38891191438828776,1.4808324283721501,1.4057704208690962,0.7113537069458077
1.8201411592779242,0.36322481642486154,-1.28243375012207,-0.7628935254332357,1.7680463547652794,0.6413246233776844,-0.8080219760647624,0.0,-0.5735719652209099,-1.9815029588031705,1.1528003028504155,0.8437070493219611,0.08580040022845828,-0.059928376386863325,0.9540994572601185,0.0,0.0,-0.9851050008498461,-1.2674635609464269,-1.0285377596687968,-0.555049042864838,-1.6573777269496093,-0.7113537069458078,-1.4057704208690964
-1.0372232979872629,-0.9157358047894395,-0.7119561032706153,-0.7628935254332357,0.8696488167747919,0.6413246233776844,0.21738662300219494,0.9694584179118516,0.7665494488466369,1.48535680582135,1.1528003028504155,-0.7639664440506784,0.08580040022845828,1.1318291085791676,-1.237073836972437,0.0,0.0,-0.9851050008498461,-1.2674635609464269,-1.0285377596687968,-0.555049042864838,2.319926052789733,1.4057704208690962,0.7113537069458077
-0.3228821836709661,-0.9157358047894395,-0.7119561032706153,-0.7628935254332357,-0.9271462592061831,0.08348934644725434,-0.8080219760647624,-0.9694584179118516,0.7665494488466369,-0.440676396747828,1.1528003028504155,-1.24626849206247,0.08580040022845828,-0.059928376386863325,-0.29799956801562755,0.0,0.0,-0.9851050008498461,-1.2674635609464269,-1.0285377596687968,-0.555049042864838,-0.3483916728581802,-0.7113537069458078,0.7113537069458077
-1.0372232979872629,-0.9157358047894395,-0.7119561032706153,-0.7628935254332357,-0.9271462592061831,-0.7067772958708549,1.2427952220691523,-0.9694584179118516,0.7665494488466369,-0.440676396747828,0.6275723596095337,-0.9247337933879423,1.5387515116355426,-1.0814347920720326,-0.29799956801562755,0.0,0.0,-0.9851050008498461,-1.2674635609464269,0.35763172775545765,0.38891191438828776,-0.3483916728581802,-0.7113537069458078,0.7113537069458077
-1.0372232979872629,0.36322481642486154,-0.3316376720363122,-0.7628935254332357,-0.9271462592061831,0.5948383503001485,-0.8080219760647624,0.9694584179118516,-0.5735719652209099,1.48535680582135,-0.7980463434728599,-0.9247337933879423,0.08580040022845828,-0.059928376386863325,-1.237073836972437,0.0,0.0,-0.9851050008498461,-1.2674635609464269,3.1299707026039667,0.38891191438828776,2.319926052789733,1.4057704208690962,0.7113537069458077
0.39145893064533066,0.36322481642486154,-0.7119561032706153,-0.7628935254332357,-0.028748721215695626,0.6413246233776844,-0.8080219760647624,-0.9694584179118516,-1.9136933792884567,-0.055469756233992376,-0.12275327359172604,-0.12089704670162259,0.08580040022845828,-0.059928376386863325,-0.29799956801562755,0.0,0.0,-0.9851050008498461,-1.2674635609464269,-0.3354530159566696,1.3328728716414135,-0.04631796806785031,-0.7113537069458078,0.7113537069458077
1.1058000449616274,0.36322481642486154,-0.7119561032706153,-0.7628935254332357,-0.028748721215695626,-2.10136548819693,1.2427952220691523,1.9389168358237032,-1.9136933792884567,-0.440676396747828,1.0777677395302896,0.03987030263564135,-2.638482933659825,-1.0814347920720326,2.2061984825358643,0.0,0.0,-0.9851050008498461,-1.2674635609464269,-0.3354530159566696,2.2768338288945396,-0.9861028274155431,-0.7113537069458078,-1.4057704208690964
-0.3228821836709661,-0.9157358047894395,0.6191584060494454,0.22531052305541155,-0.9271462592061831,0.22294816567986184,0.21738662300219494,-0.9694584179118516,-0.5735719652209099,0.7149435247936788,0.5525397962894077,-1.24626849206247,0.08580040022845828,1.1318291085791676,-0.29799956801562755,0.0,0.0,-0.9851050008498461,-1.2674635609464269,1.7438012151797122,-0.555049042864838,0.5578294415128091,1.4057704208690962,0.7113537069458077
